,key_0,type,size,age,gender,has_name,spay_neuter,intake_condition,pit_bull,intake_location,adopt_return,adopt_return_predict_proba,latitude,longitude
10041,10041,DOG,SMALL,19.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.025452206,38.439152,-122.672541
10042,10042,DOG,SMALL,,Female,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
10043,10043,DOG,SMALL,15.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.032212723,38.346718,-122.695947
10044,10044,DOG,MED,10.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.046258356,38.510032,-122.996796
10045,10045,DOG,LARGE,11.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
10046,10046,CAT,SMALL,12.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.09327705,38.346718,-122.695947
10047,10047,DOG,LARGE,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10048,10048,DOG,LARGE,4.0,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.09237943,38.394388,-122.850998
10049,10049,OTHER,MED,,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.790859,-123.010876
10050,10050,CAT,KITTEN,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.064340204,38.346718,-122.695947
10051,10051,CAT,KITTEN,6.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06952712,38.439152,-122.672541
10052,10052,DOG,SMALL,13.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.05478075,38.439152,-122.672541
10053,10053,CAT,SMALL,22.0,Female,1,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10054,10054,OTHER,SMALL,,Unknown,0,0,UNKNOWN,0,HEALDSBURG,0,0.01283239,,
10055,10055,DOG,LARGE,7.0,Female,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.034570243,38.49169,-122.776056
10056,10056,DOG,LARGE,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
10057,10057,DOG,MED,8.0,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.06301287,38.458384,-122.675588
10058,10058,DOG,MED,8.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.08299747,38.458965,-122.630156
10059,10059,DOG,MED,4.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.20845729,38.439152,-122.672541
10060,10060,DOG,MED,6.0,Male,0,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,43.54731,-96.731297
10061,10061,CAT,KITTEN,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.061319545,38.458965,-122.630156
10062,10062,DOG,PUPPY,5.0,Male,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.030247726,38.486997,-122.749134
10063,10063,OTHER,SMALL,,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.446019,-122.766748
10064,10064,DOG,MED,7.0,Male,1,1,UNTREATABLE,0,SANTA ROSA,0,0.09092477,,
10065,10065,DOG,MED,8.0,Female,0,0,TREATABLE/MANAGEABLE,1,SANTA ROSA,0,0.0069242385,,
10066,10066,DOG,MED,17.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.019620862,38.446019,-122.766748
10067,10067,CAT,SMALL,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.08606513,38.458384,-122.675588
10068,10068,DOG,SMALL,9.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.06911023,,
10069,10069,CAT,SMALL,8.0,Female,0,1,UNTREATABLE,0,SANTA ROSA,0,0.14080623,,
10070,10070,DOG,MED,13.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.03667189,38.403734,-122.736775
10071,10071,DOG,MED,7.0,Male,0,1,HEALTHY,1,SANTA ROSA,0,0.19718191,38.236012,-122.730241
10072,10072,DOG,LARGE,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.04253373,38.403734,-122.736775
10073,10073,DOG,SMALL,6.0,Male,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0316393,38.790859,-123.010876
10074,10074,DOG,LARGE,7.0,Male,1,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10075,10075,DOG,LARGE,7.0,Male,1,1,HEALTHY,1,SONOMA COUNTY,0,0.06630605,38.446019,-122.766748
10076,10076,CAT,KITTEN,3.0,Female,0,1,HEALTHY,0,PETALUMA,0,0.26556444,39.150868,-123.215335
10077,10077,CAT,SMALL,,Female,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
10078,10078,DOG,MED,,Male,0,0,UNTREATABLE,1,SANTA ROSA,0,0.0069242385,,
10079,10079,DOG,LARGE,7.0,Female,1,1,UNTREATABLE,1,SONOMA COUNTY,0,0.044903927,38.403734,-122.736775
10080,10080,DOG,MED,6.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06638747,38.325442,-122.71081
10081,10081,DOG,LARGE,5.0,Male,1,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.314417,-122.656863
10082,10082,CAT,KITTEN,5.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.052611288,38.486997,-122.749134
10083,10083,CAT,KITTEN,3.0,Female,0,1,UNKNOWN,0,SANTA ROSA,0,0.06286,38.446019,-122.766748
10084,10084,DOG,LARGE,8.0,Male,1,1,UNTREATABLE,0,SONOMA COUNTY,0,0.042719644,,
10085,10085,CAT,KITTEN,6.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.07093604,38.346718,-122.695947
10086,10086,CAT,KITTEN,,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
10087,10087,DOG,LARGE,7.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.04958898,38.486997,-122.749134
10088,10088,DOG,SMALL,7.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08562924,38.446019,-122.766748
10089,10089,CAT,SMALL,19.0,Female,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10090,10090,CAT,SMALL,7.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.041969303,38.618857,-122.861927
10091,10091,DOG,TOY,3.0,Male,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
10092,10092,CAT,SMALL,13.0,Female,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.021628601,38.486997,-122.749134
10093,10093,DOG,LARGE,9.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.618857,-122.861927
10094,10094,DOG,MED,15.0,Male,0,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
10095,10095,DOG,LARGE,5.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.09790715,38.615723,-121.50562
10096,10096,DOG,MED,16.0,Female,0,0,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.0069242385,,
10097,10097,DOG,MED,,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
10098,10098,DOG,MED,16.0,Female,1,1,UNKNOWN,0,SANTA ROSA,0,0.019620862,38.403734,-122.736775
10099,10099,OTHER,SMALL,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.073725946,38.439152,-122.672541
10100,10100,DOG,LARGE,13.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.04030642,38.486997,-122.749134
10101,10101,DOG,MED,7.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.06255455,38.245316,-122.59871
10102,10102,OTHER,SMALL,5.0,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10103,10103,CAT,KITTEN,7.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.03567705,38.446019,-122.766748
10104,10104,CAT,SMALL,22.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.028089292,38.486997,-122.749134
10105,10105,OTHER,SMALL,,Female,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10106,10106,CAT,SMALL,,Female,1,0,UNTREATABLE,0,SANTA ROSA,0,0.0069242385,,
10107,10107,CAT,SMALL,7.0,Male,1,1,HEALTHY,0,OUT OF COUNTY,0,0.18157393,38.486997,-122.749134
10108,10108,DOG,SMALL,11.0,Male,0,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.07898201,,
10109,10109,DOG,TOY,7.0,Female,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.1655075,38.245316,-122.59871
10110,10110,CAT,SMALL,25.0,Female,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10111,10111,CAT,KITTEN,7.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022352517,38.618857,-122.861927
10112,10112,DOG,LARGE,12.0,Male,1,1,TREATABLE/MANAGEABLE,1,SANTA ROSA,0,0.05152521,38.403734,-122.736775
10113,10113,DOG,TOY,7.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.09032357,38.790859,-123.010876
10114,10114,DOG,PUPPY,4.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.08410237,38.486997,-122.749134
10115,10115,CAT,KITTEN,,Unknown,0,0,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
10116,10116,DOG,PUPPY,5.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.17377734,38.403734,-122.736775
10117,10117,DOG,LARGE,4.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.11733268,37.257218,-121.922723
10118,10118,DOG,LARGE,6.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.08446942,38.446019,-122.766748
10119,10119,CAT,SMALL,,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
10120,10120,DOG,MED,5.0,Female,0,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,,
10121,10121,DOG,TOY,8.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.12407865,38.236012,-122.730241
10122,10122,DOG,TOY,17.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
10123,10123,CAT,SMALL,7.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.040022437,38.458384,-122.675588
10124,10124,CAT,SMALL,7.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.09236211,38.394388,-122.850998
10125,10125,CAT,SMALL,4.0,Female,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
10126,10126,DOG,SMALL,11.0,Male,1,0,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10127,10127,DOG,LARGE,9.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.048463725,38.962754,-122.634743
10128,10128,CAT,SMALL,11.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.07411663,38.383156,-122.289164
10129,10129,DOG,LARGE,10.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.05280385,38.486997,-122.749134
10130,10130,OTHER,MED,,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,,
10131,10131,DOG,MED,8.0,Female,1,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.618857,-122.861927
10132,10132,CAT,SMALL,,Male,0,1,UNTREATABLE,0,SONOMA COUNTY,0,0.015514044,,
10133,10133,CAT,MED,,Unknown,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10134,10134,OTHER,SMALL,,Male,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
10135,10135,DOG,LARGE,7.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.07012193,38.446019,-122.766748
10136,10136,DOG,LARGE,,Male,0,0,UNTREATABLE,1,SONOMA COUNTY,0,0.0069242385,,
10137,10137,CAT,KITTEN,,Male,0,0,TREATABLE/REHAB,0,SANTA ROSA,0,0.0069242385,,
10138,10138,DOG,MED,11.0,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
10139,10139,CAT,SMALL,16.0,Male,1,1,HEALTHY,0,SANTA ROSA,1,0.05027166,38.394388,-122.850998
10140,10140,CAT,KITTEN,5.0,Female,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10141,10141,CAT,SMALL,8.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.09236211,38.346718,-122.695947
10142,10142,DOG,MED,7.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07328978,38.790859,-123.010876
10143,10143,DOG,MED,,Male,1,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
10144,10144,DOG,MED,7.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.05395898,38.446019,-122.766748
10145,10145,DOG,SMALL,,Female,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.439152,-122.672541
10146,10146,CAT,KITTEN,2.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.03455764,38.541541,-122.809202
10147,10147,CAT,SMALL,3.0,Male,1,1,TREATABLE/REHAB,0,OUT OF COUNTY,0,0.28107014,38.403734,-122.736775
10148,10148,DOG,LARGE,9.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.059353918,38.458965,-122.630156
10149,10149,DOG,LARGE,10.0,Female,1,0,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
10150,10150,DOG,TOY,,Male,0,0,UNKNOWN,0,SANTA ROSA,0,0.0069242385,38.236012,-122.730241
10151,10151,DOG,TOY,6.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.403734,-122.736775
10152,10152,DOG,SMALL,15.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.030230407,38.403734,-122.736775
10153,10153,DOG,LARGE,10.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.052259948,38.486997,-122.749134
10154,10154,DOG,LARGE,8.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.06392652,38.446019,-122.766748
10155,10155,DOG,TOY,10.0,Male,1,1,UNKNOWN,0,SONOMA,0,0.12338039,38.280393,-122.464588
10156,10156,CAT,SMALL,19.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.040617976,38.458384,-122.675588
10157,10157,CAT,SMALL,8.0,Male,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.03575929,38.403734,-122.736775
10158,10158,DOG,LARGE,6.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.06000638,38.458384,-122.675588
10159,10159,CAT,KITTEN,6.0,Female,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.030420313,38.015961,-122.546013
10160,10160,CAT,SMALL,,Unknown,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
10161,10161,DOG,SMALL,8.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.09460269,40.261044,-123.881456
10162,10162,CAT,SMALL,5.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.08758536,38.787437,-122.64395
10163,10163,CAT,SMALL,,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.403734,-122.736775
10164,10164,CAT,KITTEN,7.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022352517,38.458965,-122.630156
10165,10165,CAT,SMALL,4.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.08590575,38.486997,-122.749134
10166,10166,DOG,MED,11.0,Female,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.020380832,38.491884,-122.90672
10167,10167,OTHER,SMALL,4.0,Female,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.346718,-122.695947
10168,10168,DOG,MED,5.0,Male,1,0,HEALTHY,1,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
10169,10169,CAT,KITTEN,7.0,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.022352517,38.510032,-122.996796
10170,10170,CAT,SMALL,,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.013321487,38.446019,-122.766748
10171,10171,DOG,PUPPY,,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458965,-122.630156
10172,10172,CAT,KITTEN,,Unknown,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10173,10173,CAT,KITTEN,5.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.054750513,38.541541,-122.809202
10174,10174,CAT,SMALL,17.0,Male,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.018328575,38.403734,-122.736775
10175,10175,DOG,LARGE,,Female,1,0,UNKNOWN,1,SONOMA COUNTY,0,0.0069242385,38.346718,-122.695947
10176,10176,CAT,SMALL,12.0,Female,0,1,UNTREATABLE,0,SANTA ROSA,0,0.06992072,,
10177,10177,CAT,KITTEN,7.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.08092275,38.458965,-122.630156
10178,10178,CAT,LARGE,11.0,Female,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.100847915,38.439152,-122.672541
10179,10179,CAT,KITTEN,7.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.03567705,38.446019,-122.766748
10180,10180,CAT,KITTEN,4.0,Male,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.025062114,38.458965,-122.630156
10181,10181,DOG,MED,1.0,Female,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,39.278782,-123.247219
10182,10182,CAT,SMALL,5.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.13129696,38.468829,-123.018829
10183,10183,CAT,SMALL,5.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.08226244,38.446019,-122.766748
10184,10184,CAT,KITTEN,4.0,Female,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10185,10185,DOG,MED,9.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.05446399,,
10186,10186,DOG,SMALL,5.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.06348133,38.403734,-122.736775
10187,10187,CAT,KITTEN,4.0,Male,0,1,HEALTHY,0,ROHNERT PARK,0,0.5309971,38.486997,-122.749134
10188,10188,DOG,LARGE,5.0,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.0706847,38.486997,-122.749134
10189,10189,DOG,MED,8.0,Male,0,1,HEALTHY,0,SANTA ROSA,1,0.2048689,38.458384,-122.675588
10190,10190,DOG,SMALL,5.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.061819058,38.221506,-121.972404
10191,10191,DOG,MED,13.0,Male,1,1,TREATABLE/MANAGEABLE,1,SANTA ROSA,0,0.05539388,38.69507,-121.271144
10192,10192,DOG,LARGE,,Male,0,0,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.0069242385,,
10193,10193,DOG,SMALL,22.0,Female,1,1,HEALTHY,0,SANTA ROSA,0,0.026150553,38.439152,-122.672541
10194,10194,DOG,SMALL,14.0,Female,0,0,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.0069242385,38.232474,-122.636846
10195,10195,CAT,SMALL,4.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.038314305,38.403734,-122.736775
10196,10196,CAT,KITTEN,3.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.064340204,38.458384,-122.675588
10197,10197,DOG,TOY,5.0,Female,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.07811796,38.446019,-122.766748
10198,10198,CAT,MED,,Unknown,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,,
10199,10199,DOG,MED,,Male,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458384,-122.675588
10200,10200,DOG,MED,,Male,1,1,UNKNOWN,0,SONOMA COUNTY,0,0.013261708,38.486997,-122.749134
10201,10201,CAT,KITTEN,3.0,Unknown,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.486997,-122.749134
10202,10202,OTHER,SMALL,,Unknown,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.610732,-123.200051
10203,10203,DOG,MED,9.0,Female,1,1,HEALTHY,1,SANTA ROSA,0,0.061002463,38.403734,-122.736775
10204,10204,DOG,LARGE,9.0,Male,1,0,HEALTHY,1,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
10205,10205,CAT,KITTEN,4.0,Female,1,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,38.491884,-122.90672
10206,10206,DOG,SMALL,,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.012686619,38.280393,-122.464588
10207,10207,DOG,MED,7.0,Male,1,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.025116893,38.486997,-122.749134
10208,10208,DOG,MED,15.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10209,10209,DOG,SMALL,,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.458384,-122.675588
10210,10210,DOG,PUPPY,5.0,Female,1,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.027647637,38.403734,-122.736775
10211,10211,DOG,SMALL,6.0,Male,0,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.090480015,38.541541,-122.809202
10212,10212,OTHER,SMALL,4.0,Female,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.446019,-122.766748
10213,10213,DOG,MED,,Female,1,1,UNKNOWN,1,SONOMA COUNTY,0,0.013261708,38.458384,-122.675588
10214,10214,DOG,LARGE,,Male,0,1,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.013261708,38.245316,-122.59871
10216,10216,DOG,MED,7.0,Female,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07328978,38.618857,-122.861927
10217,10217,CAT,SMALL,9.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.08858873,38.458384,-122.675588
10218,10218,CAT,SMALL,5.0,Male,0,1,HEALTHY,0,SONOMA COUNTY,0,0.06252344,38.346718,-122.695947
10219,10219,DOG,MED,7.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.06434177,38.346718,-122.695947
10220,10220,DOG,MED,13.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.024084792,38.346718,-122.695947
10221,10221,CAT,KITTEN,7.0,Female,0,1,HEALTHY,0,SANTA ROSA,0,0.074856214,38.618857,-122.861927
10222,10222,DOG,MED,9.0,Male,1,0,TREATABLE/MANAGEABLE,1,SONOMA COUNTY,0,0.0069242385,38.403734,-122.736775
10223,10223,OTHER,LARGE,,Unknown,0,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.610732,-123.200051
10224,10224,DOG,SMALL,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.117407,-122.559327
10225,10225,DOG,MED,7.0,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.790859,-123.010876
10226,10226,CAT,KITTEN,3.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.0349763,38.446019,-122.766748
10227,10227,DOG,MED,6.0,Female,1,0,UNKNOWN,1,SANTA ROSA,0,0.0069242385,,
10228,10228,DOG,MED,10.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.04612306,38.439152,-122.672541
10229,10229,CAT,SMALL,4.0,Male,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,38.394388,-122.850998
10230,10230,DOG,SMALL,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.058191467,38.729916,-122.883041
10231,10231,DOG,MED,15.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.033647854,38.541541,-122.809202
10232,10232,CAT,SMALL,11.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.12444712,38.486997,-122.749134
10233,10233,CAT,SMALL,24.0,Male,1,1,TREATABLE/MANAGEABLE,0,SONOMA COUNTY,0,0.024822427,38.406591,-123.001365
10234,10234,DOG,LARGE,11.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.035958603,38.486997,-122.749134
10235,10235,DOG,MED,13.0,Male,1,1,UNKNOWN,0,SANTA ROSA,0,0.024084792,38.486997,-122.749134
10236,10236,CAT,KITTEN,5.0,Male,0,0,UNTREATABLE,0,SONOMA COUNTY,0,0.0069242385,,
10237,10237,DOG,PUPPY,2.0,Female,0,0,TREATABLE/REHAB,1,SANTA ROSA,0,0.0069242385,37.916331,-122.020165
10238,10238,DOG,MED,9.0,Male,1,1,TREATABLE/MANAGEABLE,0,SANTA ROSA,0,0.14243945,,
10239,10239,DOG,TOY,9.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.053063896,38.458384,-122.675588
10240,10240,DOG,LARGE,8.0,Female,1,1,UNTREATABLE,1,SANTA ROSA,0,0.06436663,38.403734,-122.736775
10241,10241,DOG,SMALL,,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.012686619,38.790859,-123.010876
10242,10242,CAT,SMALL,19.0,Male,1,1,HEALTHY,0,SANTA ROSA,0,0.04596875,38.346718,-122.695947
10243,10243,DOG,SMALL,3.0,Female,1,0,UNKNOWN,0,SONOMA COUNTY,0,0.0069242385,39.449888,-123.380197
10244,10244,CAT,SMALL,,Male,0,1,UNTREATABLE,0,SANTA ROSA,0,0.016366668,,
10245,10245,CAT,SMALL,,Male,0,0,TREATABLE/REHAB,0,SONOMA COUNTY,0,0.0069242385,,
10246,10246,CAT,KITTEN,5.0,Male,0,1,HEALTHY,0,SANTA ROSA,0,0.057547476,38.446019,-122.766748
10247,10247,DOG,TOY,,Male,0,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,,
10248,10248,CAT,SMALL,16.0,Female,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.026386965,39.447,-123.759003
10249,10249,DOG,MED,,Male,1,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.406591,-123.001365
10250,10250,CAT,SMALL,6.0,Female,0,1,TREATABLE/REHAB,0,SANTA ROSA,0,0.037369166,38.510032,-122.996796
10251,10251,CAT,SMALL,5.0,Female,0,1,HEALTHY,0,SONOMA COUNTY,0,0.054181427,38.458965,-122.630156
10252,10252,DOG,MED,12.0,Male,1,1,UNTREATABLE,0,SANTA ROSA,0,0.030395404,38.486997,-122.749134
10253,10253,OTHER,SMALL,4.0,Male,0,0,HEALTHY,0,SONOMA COUNTY,0,0.0069242385,38.236012,-122.730241
10254,10254,DOG,SMALL,10.0,Male,1,1,HEALTHY,0,SONOMA COUNTY,0,0.07601581,38.446019,-122.766748
10255,10255,DOG,MED,6.0,Female,0,1,HEALTHY,1,SONOMA COUNTY,0,0.08098904,,
10256,10256,DOG,PUPPY,4.0,Male,0,0,TREATABLE/REHAB,1,SANTA ROSA,0,0.0069242385,38.486997,-122.749134
10257,10257,DOG,LARGE,7.0,Male,1,1,HEALTHY,1,SANTA ROSA,0,0.04958898,38.446019,-122.766748
10258,10258,DOG,LARGE,11.0,Male,1,1,UNTREATABLE,1,SONOMA COUNTY,0,0.034437906,38.236012,-122.730241
10259,10259,DOG,X-LRG,8.0,Male,1,0,HEALTHY,0,SANTA ROSA,0,0.0069242385,38.458965,-122.630156
